Dataset,Drift Speed,Labeling Strategy,Imbalance,Label,Accuracy,Precision,Recall,F1,Specificity,GMean,H,N,lam,alpha,beta,gamma
SINE2,gradual,nonuniform,1,50,0.9890494524726235,0.31539933046388585,0.08499999999999955,0.1332593517359209,0.9981564725491185,0.29113916439665877,79.0,47.0,0.6171273120029617,0.0012116475782585,0.4787499870929471,1.2182971153095623
SINE2,gradual,nonuniform,1,100,0.9829491474573728,0.1077083258535878,0.0899999999999995,0.09837901606001259,0.9918177685741704,0.29887662555589156,51.0,35.0,0.0073236263580707,0.0012407482693307,0.5036582936777547,1.690871591148886
SINE2,gradual,nonuniform,10,5,0.8215660783039151,0.21559489920288355,0.2844999999999998,0.24819662931034076,0.8811045058058782,0.5033908613011053,64.0,6.0,0.1288509419684017,0.0017027948362089,1.06699692659737,0.2807961568212469
SINE2,gradual,nonuniform,10,10,0.8342417120856043,0.23383580496212156,0.2874999999999998,0.2611420214880691,0.8938274348574922,0.5065160445390546,64.0,6.0,0.1288509419684017,0.0017027948362089,1.06699692659737,0.2807961568212469
SINE2,gradual,nonuniform,10,20,0.9127456372818641,0.5940648854961827,0.40374999999999983,0.4866656243282744,0.9693594088560475,0.6253137971881122,79.0,47.0,0.6171273120029617,0.0012116475782585,0.4787499870929471,1.2182971153095623
SINE2,gradual,nonuniform,10,50,0.9260713035651782,0.6657730116175152,0.5207499999999998,0.5807944959744442,0.9712484026890382,0.7108311556846771,79.0,47.0,0.6171273120029617,0.0012116475782585,0.4787499870929471,1.2182971153095623
SINE2,gradual,nonuniform,10,100,0.931921596079804,0.6901112459532301,0.5782499999999997,0.628814595700307,0.9718317684315796,0.7495417035793326,79.0,47.0,0.6171273120029617,0.0012116475782585,0.4787499870929471,1.2182971153095623
SINE2,gradual,nonuniform,30,5,0.7886644332216611,0.6731228839680218,0.5785833333333332,0.6228511119034142,0.8790627901992998,0.7136578139572853,79.0,47.0,0.6171273120029617,0.0012116475782585,0.4787499870929471,1.2182971153095623
SINE2,gradual,nonuniform,30,10,0.7998399919996,0.6853129653189172,0.6113333333333333,0.6488132358437272,0.8797414101007214,0.7349406247955709,79.0,47.0,0.6171273120029617,0.0012116475782585,0.4787499870929471,1.2182971153095623
SINE2,gradual,nonuniform,30,20,0.8346167308365418,0.768522510315945,0.6439999999999999,0.7000152154844511,0.9166011857989854,0.7678969941535906,84.0,38.0,0.3250894411676213,0.0041067378560757,0.3408133843097541,1.1041050420547447
SINE2,gradual,nonuniform,30,50,0.8640682034101705,0.815065727984309,0.7084999999999999,0.757579604908506,0.9312808057718408,0.8118514371919987,84.0,38.0,0.3250894411676213,0.0041067378560757,0.3408133843097541,1.1041050420547447
SINE2,gradual,nonuniform,30,100,0.8816440822041103,0.8406094782386365,0.7482499999999999,0.7917032468133951,0.9394599614258161,0.8385811912976471,84.0,38.0,0.3250894411676213,0.0041067378560757,0.3408133843097541,1.1041050420547447
SINE2,gradual,nonuniform,50,5,0.763763188159408,0.7604879013974775,0.7727499999999998,0.7663502355832861,0.7545754575457544,0.763718171669967,84.0,38.0,0.3250894411676213,0.0041067378560757,0.3408133843097541,1.1041050420547447
SINE2,gradual,nonuniform,50,10,0.7863393169658482,0.7808730003155095,0.7953499999999998,0.7883535958513181,0.7783778377837782,0.7861923263258488,84.0,38.0,0.3250894411676213,0.0041067378560757,0.3408133843097541,1.1041050420547447
SINE2,gradual,nonuniform,50,20,0.8071403570178509,0.8036638725519274,0.8145999999999998,0.8092619149269598,0.8015801580158015,0.8070493434444506,97.0,36.0,0.6935324396300978,0.0286451405207776,0.3518757205519988,1.5772719657330507
SINE2,gradual,nonuniform,50,50,0.8420671033551678,0.8393663127195138,0.8484499999999999,0.8426859771557502,0.8373837383738372,0.8420614889110349,97.0,36.0,0.6935324396300978,0.0286451405207776,0.3518757205519988,1.5772719657330507
SINE2,gradual,nonuniform,50,100,0.8682434121706085,0.8639520202020201,0.8721999999999999,0.8689747473202054,0.8625862586258625,0.8682245858847277,97.0,36.0,0.6935324396300978,0.0286451405207776,0.3518757205519988,1.5772719657330507
SINE2,gradual,uniform,1,5,0.9734486724336217,0.0219425720940778,0.0399999999999998,0.0289436912792689,0.9828779231274308,0.198695172032498,92.0,8.0,0.3355125667385895,0.0038791551563567,0.9521921760997948,1.829188539910996
SINE2,gradual,uniform,1,10,0.975398769938497,0.031427442847973,0.0449999999999997,0.035949248119840446,0.984670942976918,0.21068598865945032,89.0,23.0,0.3979789728990963,0.0011668352776388,1.604114277578104,0.6051456361752533
SINE2,gradual,uniform,1,20,0.972273613680684,0.03105564739108825,0.0599999999999997,0.0409783942486329,0.9814889640890954,0.24271488372852723,92.0,8.0,0.3355125667385895,0.0038791551563567,0.9521921760997948,1.829188539910996
SINE2,gradual,uniform,1,50,0.9870993549677484,0.1648004764740899,0.07249999999999959,0.10266512748402884,0.9964139603010251,0.26875430685007595,75.0,48.0,0.2267942334602636,0.0012156234824321,0.6664717289875649,0.128818709021166
SINE2,gradual,uniform,1,100,0.9901245062253112,0.5220944309927269,0.1499999999999992,0.23412298387063885,0.9986362947623616,0.38702927011882116,79.0,47.0,0.6171273120029617,0.0012116475782585,0.4787499870929471,1.2182971153095623
SINE2,gradual,uniform,10,5,0.8212910645532276,0.2136051079513867,0.2924999999999998,0.2449209915303388,0.8811045058058782,0.5095387926542794,64.0,6.0,0.1288509419684017,0.0017027948362089,1.06699692659737,0.2807961568212469
SINE2,gradual,uniform,10,10,0.8166908345417271,0.21165960713866874,0.3052499999999999,0.24751475961735614,0.8726318128784932,0.5160853653478432,64.0,6.0,0.1288509419684017,0.0017027948362089,1.06699692659737,0.2807961568212469
SINE2,gradual,uniform,10,20,0.9153707685384269,0.6167673924890797,0.40974999999999984,0.49389428168533417,0.9720262236790933,0.6317762371618896,79.0,47.0,0.6171273120029617,0.0012116475782585,0.4787499870929471,1.2182971153095623
SINE2,gradual,uniform,10,50,0.9267963398169908,0.6730439190335602,0.5199999999999998,0.5892702010866468,0.9719984443580199,0.7105513748064645,79.0,47.0,0.6171273120029617,0.0012116475782585,0.4787499870929471,1.2182971153095623
SINE2,gradual,uniform,10,100,0.9316965848292413,0.6919836181943231,0.5824999999999998,0.6297595448338369,0.9713317406522584,0.7508927560784158,79.0,47.0,0.6171273120029617,0.0012116475782585,0.4787499870929471,1.2182971153095623
SINE2,gradual,uniform,30,5,0.792189609480474,0.6964018763276563,0.5476666666666665,0.6136122830123425,0.8979569969283518,0.7017614383693094,79.0,47.0,0.6171273120029617,0.0012116475782585,0.4787499870929471,1.2182971153095623
SINE2,gradual,uniform,30,10,0.8015400770038502,0.6947736790380121,0.5991666666666666,0.6446354231953577,0.8846703335952567,0.7288459761696797,79.0,47.0,0.6171273120029617,0.0012116475782585,0.4787499870929471,1.2182971153095623
SINE2,gradual,uniform,30,20,0.8357917895894795,0.7744367445542364,0.6315833333333332,0.6977873734624682,0.9211015072505178,0.7637371319060764,84.0,38.0,0.3250894411676213,0.0041067378560757,0.3408133843097541,1.1041050420547447
SINE2,gradual,uniform,30,50,0.863893194659733,0.8140296949002597,0.7085833333333332,0.7581531829177877,0.9307450532180869,0.8121428760763264,84.0,38.0,0.3250894411676213,0.0041067378560757,0.3408133843097541,1.1041050420547447
SINE2,gradual,uniform,30,100,0.8821441072053603,0.8414856483271591,0.7485833333333332,0.7921821043860096,0.9398171297949852,0.8386965175963705,84.0,38.0,0.3250894411676213,0.0041067378560757,0.3408133843097541,1.1041050420547447
SINE2,gradual,uniform,50,5,0.7577378868943447,0.7652701807804956,0.7436499999999999,0.7549114740500558,0.7715271527152714,0.7576503713092064,79.0,47.0,0.6171273120029617,0.0012116475782585,0.4787499870929471,1.2182971153095623
SINE2,gradual,uniform,50,10,0.7870643532176609,0.7880069292115067,0.7868999999999999,0.7859951183321636,0.7890289028902888,0.7869644779260605,84.0,38.0,0.3250894411676213,0.0041067378560757,0.3408133843097541,1.1041050420547447
SINE2,gradual,uniform,50,20,0.8098404920246012,0.8092757452721364,0.8093999999999999,0.8088480520943075,0.8086808680868085,0.8098096745731961,97.0,36.0,0.6935324396300978,0.0286451405207776,0.3518757205519988,1.5772719657330507
SINE2,gradual,uniform,50,50,0.8431171558577928,0.8392857606349995,0.8480499999999999,0.843813169432814,0.8379337933793378,0.843111071022238,97.0,36.0,0.6935324396300978,0.0286451405207776,0.3518757205519988,1.5772719657330507
SINE2,gradual,uniform,50,100,0.8678433921696085,0.8639249765813909,0.8726499999999998,0.8685269907703839,0.8624862486248623,0.867827777296347,97.0,36.0,0.6935324396300978,0.0286451405207776,0.3518757205519988,1.5772719657330507
STAGGER1,abrupt,nonuniform,1,5,0.9717482342646414,0.0650551760378347,0.1437499999999991,0.09033784886525514,0.9802070837805417,0.3759461198763546,83.0,42.0,0.3091933399062251,0.0011271064593216,0.8628742643456749,0.4616249051372912
STAGGER1,abrupt,nonuniform,1,10,0.9820926307894242,0.15274725274725176,0.1687499999999989,0.16200005823100805,0.9897405139213331,0.4090179211165732,75.0,48.0,0.2267942334602636,0.0012156234824321,0.6664717289875649,0.128818709021166
STAGGER1,abrupt,nonuniform,1,20,0.9862178886180386,0.25443510737628156,0.20312499999999872,0.22222222222179,0.9944125260433108,0.44893045738763926,79.0,47.0,0.6171273120029617,0.0012116475782585,0.4787499870929471,1.2182971153095623
STAGGER1,abrupt,nonuniform,1,50,0.9913119569973122,0.611861861861855,0.3593749999999978,0.4592293906805265,0.9976955615884839,0.5989148799242867,79.0,47.0,0.6171273120029617,0.0012116475782585,0.4787499870929471,1.2182971153095623
STAGGER1,abrupt,nonuniform,1,100,0.9934370898181136,0.771381578947361,0.484374999999997,0.5997549019603038,0.99854788812425,0.6955492969524026,79.0,47.0,0.6171273120029617,0.0012116475782585,0.4787499870929471,1.2182971153095623
STAGGER1,abrupt,nonuniform,10,5,0.917026064129008,0.5904061681937169,0.5653124999999997,0.5684659846666045,0.9566636571984164,0.7334681793680174,83.0,42.0,0.3091933399062251,0.0011271064593216,0.8628742643456749,0.4616249051372912
STAGGER1,abrupt,nonuniform,10,10,0.9534658416151007,0.8122994787187983,0.6859374999999996,0.7446431282768382,0.9819084658656849,0.8209465276609439,79.0,47.0,0.6171273120029617,0.0012116475782585,0.4787499870929471,1.2182971153095623
STAGGER1,abrupt,nonuniform,10,20,0.9768110506906681,0.9162429596685295,0.8531249999999995,0.8810560501921478,0.9916313632891173,0.919267460691309,79.0,47.0,0.6171273120029617,0.0012116475782585,0.4787499870929471,1.2182971153095623
STAGGER1,abrupt,nonuniform,10,50,0.9933433339583722,0.973161641541038,0.9593749999999994,0.9664938101252173,0.9970484061393151,0.97818359225077,83.0,42.0,0.3091933399062251,0.0011271064593216,0.8628742643456749,0.4616249051372912
STAGGER1,abrupt,nonuniform,10,100,0.9964060253765858,0.9839977709865938,0.9815624999999994,0.9820002880983703,0.9982290436835891,0.9897917521563702,98.0,49.0,0.0049009530509047,0.0010502767653296,0.788675835604729,0.1652428650436977
STAGGER1,abrupt,nonuniform,30,5,0.9244327770485654,0.8722198264397388,0.8832291666666665,0.8746959994486494,0.9447272077864093,0.9117052791520734,83.0,42.0,0.3091933399062251,0.0011271064593216,0.8628742643456749,0.4616249051372912
STAGGER1,abrupt,nonuniform,30,10,0.9580286267891742,0.920752096583582,0.9435416666666664,0.9306755292459814,0.9649968747209572,0.9538382304154114,83.0,42.0,0.3091933399062251,0.0011271064593216,0.8628742643456749,0.4616249051372912
STAGGER1,abrupt,nonuniform,30,20,0.9840927557972372,0.9700319677691074,0.9777083333333332,0.9736105589546227,0.9870524153942315,0.982881638914725,83.0,42.0,0.3091933399062251,0.0011271064593216,0.8628742643456749,0.4616249051372912
STAGGER1,abrupt,nonuniform,30,50,0.9927182948934308,0.987897718842019,0.9876041666666665,0.9878790624332998,0.9948209661576924,0.9913488441721864,75.0,48.0,0.2267942334602636,0.0012156234824321,0.6664717289875649,0.128818709021166
STAGGER1,abrupt,nonuniform,30,100,0.9958122382648914,0.9919992105492728,0.9941666666666664,0.9930266425739518,0.996562193052951,0.9953189045504979,60.0,25.0,0.0204731114609854,0.0011574154273749,0.744137583684386,1.1390719735002368
STAGGER1,abrupt,nonuniform,50,5,0.9285892868304269,0.9124514252536644,0.9498093902362794,0.9300492074707694,0.9087385923240404,0.9283965823471472,83.0,42.0,0.3091933399062251,0.0011271064593216,0.8628742643456749,0.4616249051372912
STAGGER1,abrupt,nonuniform,50,10,0.9570910681917617,0.9400071211345464,0.9770596324540566,0.957913065580592,0.9373085776347042,0.9568829630490474,83.0,42.0,0.3091933399062251,0.0011271064593216,0.8628742643456749,0.4616249051372912
STAGGER1,abrupt,nonuniform,50,20,0.9784986561660103,0.9692408209612506,0.9877492342792848,0.9787314856843151,0.9686230310038755,0.9784367963772931,83.0,42.0,0.3091933399062251,0.0011271064593216,0.8628742643456749,0.4616249051372912
STAGGER1,abrupt,nonuniform,50,50,0.9915307206700419,0.9913152178655322,0.9921870155644454,0.9915330991306182,0.9913119608701086,0.9915306782814868,83.0,42.0,0.3091933399062251,0.0011271064593216,0.8628742643456749,0.4616249051372912
STAGGER1,abrupt,nonuniform,50,100,0.9943121445090316,0.9942507186601672,0.9944996562070259,0.9943146314576994,0.9942492811601448,0.9943121385931176,54.0,23.0,0.7519789048430974,0.001288030453178,0.729523714119106,0.8614726642600871
STAGGER1,abrupt,uniform,1,5,0.9753109569348084,0.07718382337240806,0.15937499999999893,0.10551985457856125,0.9829850369341497,0.3946133908447954,92.0,8.0,0.3355125667385895,0.0038791551563567,0.9521921760997948,1.829188539910996
STAGGER1,abrupt,uniform,1,10,0.9858428651790736,0.22134733158354805,0.1999999999999987,0.1974239081292489,0.9935601995075446,0.4449263141191452,83.0,42.0,0.3091933399062251,0.0011271064593216,0.8628742643456749,0.4616249051372912
STAGGER1,abrupt,uniform,1,20,0.987624226514157,0.3691573403554943,0.306249999999998,0.3362831858402076,0.9943493907443652,0.5518101377487892,83.0,42.0,0.3091933399062251,0.0011271064593216,0.8628742643456749,0.4616249051372912
STAGGER1,abrupt,uniform,1,50,0.9910931933245826,0.6019801980197955,0.3374999999999979,0.4321937057964971,0.99753772334112,0.5803328117533839,90.0,48.0,0.1234939574564642,0.0016279631209593,1.4377973923825902,1.3752386206606315
STAGGER1,abrupt,uniform,1,100,0.9934370898181136,0.7739890811510983,0.490624999999997,0.5966446923592186,0.99854788812425,0.6998340841554647,79.0,47.0,0.6171273120029617,0.0012116475782585,0.4787499870929471,1.2182971153095623
STAGGER1,abrupt,uniform,10,5,0.9252140758797425,0.67676480118502,0.5046874999999997,0.5778681003114977,0.9730884089172858,0.7020574171380756,83.0,42.0,0.3091933399062251,0.0011271064593216,0.8628742643456749,0.4616249051372912
STAGGER1,abrupt,uniform,10,10,0.9520595037189823,0.8205558213379345,0.6724999999999997,0.7354823474738483,0.9837835960830612,0.8145895056502865,83.0,42.0,0.3091933399062251,0.0011271064593216,0.8628742643456749,0.4616249051372912
STAGGER1,abrupt,uniform,10,20,0.9791236952309518,0.9528231890161467,0.8303124999999996,0.8879191746110207,0.9953468990902146,0.9087660245143037,83.0,42.0,0.3091933399062251,0.0011271064593216,0.8628742643456749,0.4616249051372912
STAGGER1,abrupt,uniform,10,50,0.9929995624726544,0.9746642527978928,0.9553124999999996,0.9646909905091298,0.9972567539412457,0.9762971591252678,50.0,47.0,0.5045948634910076,0.0011897073288624,1.324910554708328,1.1443548695961854
STAGGER1,abrupt,uniform,10,100,0.995249703106444,0.9785624126628217,0.9731249999999996,0.9762051518511421,0.997638724911452,0.9853913607675334,83.0,42.0,0.3091933399062251,0.0011271064593216,0.8628742643456749,0.4616249051372912
STAGGER1,abrupt,uniform,30,5,0.9299331208200512,0.8789494971453782,0.8795582413002707,0.8842677885345989,0.946473214285714,0.9148566870499458,79.0,47.0,0.6171273120029617,0.0012116475782585,0.4787499870929471,1.2182971153095623
STAGGER1,abrupt,uniform,30,10,0.9643102693918368,0.9382224490748654,0.9416666666666664,0.9404314521572255,0.9731672470756316,0.95723766177923,79.0,47.0,0.6171273120029617,0.0012116475782585,0.4787499870929471,1.2182971153095623
STAGGER1,abrupt,uniform,30,20,0.9859991249453091,0.9766276874094284,0.9769791666666665,0.9766365273475774,0.9899995535315652,0.9831158728293921,83.0,42.0,0.3091933399062251,0.0011271064593216,0.8628742643456749,0.4616249051372912
STAGGER1,abrupt,uniform,30,50,0.9934995937246076,0.9874467227724304,0.9899999999999998,0.9891715222445239,0.9945977319403516,0.9924604434890769,55.0,27.0,0.3004961585408714,0.0011345140800661,0.9433629867917858,1.986660641821224
STAGGER1,abrupt,uniform,30,100,0.9958434902181386,0.9916969374410123,0.9943749999999998,0.9930833864942525,0.9964282525225464,0.9954007323053478,60.0,25.0,0.0204731114609854,0.0011574154273749,0.744137583684386,1.1390719735002368
STAGGER1,abrupt,uniform,50,5,0.9384336521032562,0.9239519746659604,0.9529999999999998,0.9387638711103146,0.9212401550193772,0.938417650380608,79.0,47.0,0.6171273120029617,0.0012116475782585,0.4787499870929471,1.2182971153095623
STAGGER1,abrupt,uniform,50,10,0.9612475779736231,0.9517567850887343,0.9742500000000001,0.9617622861893906,0.9505563195399422,0.9610854376321927,79.0,47.0,0.6171273120029617,0.0012116475782585,0.4787499870929471,1.2182971153095623
STAGGER1,abrupt,uniform,50,20,0.9773423338958684,0.9754808792178977,0.979061210776347,0.9775103113262857,0.9753749999999999,0.9773137936323482,85.0,36.0,0.64799454010951,0.0041402936349882,0.1553134027904915,1.1480407764301883
STAGGER1,abrupt,uniform,50,50,0.991186949184324,0.9912505459864902,0.9910619452431554,0.9911886005640487,0.991249453056632,0.9911868841154031,85.0,36.0,0.64799454010951,0.0041402936349882,0.1553134027904915,1.1480407764301883
STAGGER1,abrupt,uniform,50,100,0.994874679667479,0.995489569612068,0.9940625000000001,0.9948711649202902,0.9954994374296786,0.9948744263727254,77.0,40.0,0.0407727938854004,0.0013930827699614,0.9247581312399284,1.5290440543531054
STAGGER1,gradual,nonuniform,1,5,0.9704356522282642,0.0650551760378347,0.17187499999999883,0.0933597612115636,0.9786918366058461,0.4106945897620594,83.0,42.0,0.3091933399062251,0.0011271064593216,0.8628742643456749,0.4616249051372912
STAGGER1,gradual,nonuniform,1,10,0.9817176073504592,0.13909901599015928,0.17499999999999885,0.1595216377820238,0.989266999179241,0.41560007031328083,75.0,48.0,0.2267942334602636,0.0012156234824321,0.6664717289875649,0.128818709021166
STAGGER1,gradual,nonuniform,1,20,0.9859053690855677,0.2301387137452689,0.17812499999999887,0.2005053550401542,0.9940968495485825,0.42060284524921354,79.0,47.0,0.6171273120029617,0.0012116475782585,0.4787499870929471,1.2182971153095623
STAGGER1,gradual,nonuniform,1,50,0.9911244452778296,0.6024691358024628,0.34999999999999787,0.4499899611827861,0.9974745880421744,0.5907779027486422,79.0,47.0,0.6171273120029617,0.0012116475782585,0.4787499870929471,1.2182971153095623
STAGGER1,gradual,nonuniform,1,100,0.9933433339583722,0.7647285329225955,0.487499999999997,0.5931558935356406,0.9984847528253044,0.6976607617919306,79.0,47.0,0.6171273120029617,0.0012116475782585,0.4787499870929471,1.2182971153095623
STAGGER1,gradual,nonuniform,10,5,0.9178386149134319,0.594478668816107,0.5518749999999997,0.5705921162469691,0.9577053962080699,0.7264722841810979,83.0,42.0,0.3091933399062251,0.0011271064593216,0.8628742643456749,0.4616249051372912
STAGGER1,gradual,nonuniform,10,10,0.9548721795112194,0.824739416006282,0.6981249999999996,0.7530604359821471,0.9842697409542328,0.8282908839488086,79.0,47.0,0.6171273120029617,0.0012116475782585,0.4787499870929471,1.2182971153095623
STAGGER1,gradual,nonuniform,10,20,0.9774360897556097,0.9202583177520516,0.8468749999999995,0.8854774992698846,0.991839711091048,0.9174960454168365,79.0,47.0,0.6171273120029617,0.0012116475782585,0.4787499870929471,1.2182971153095623
STAGGER1,gradual,nonuniform,10,50,0.9931245702856427,0.9718446504775853,0.9606249999999996,0.9655071402051629,0.9969095076046945,0.9784968206907363,83.0,42.0,0.3091933399062251,0.0011271064593216,0.8628742643456749,0.4616249051372912
STAGGER1,gradual,nonuniform,10,100,0.9963747734233388,0.9833963564870134,0.9818749999999994,0.9818636576966209,0.9981595944162789,0.98984604331861,98.0,49.0,0.0049009530509047,0.0010502767653296,0.788675835604729,0.1652428650436977
STAGGER1,gradual,nonuniform,30,5,0.9251828239264953,0.8736684332829697,0.8842708333333331,0.8763151668138351,0.9449504420037502,0.9124655607244299,83.0,42.0,0.3091933399062251,0.0011271064593216,0.8628742643456749,0.4616249051372912
STAGGER1,gradual,nonuniform,30,10,0.9597474842177635,0.9221208880134878,0.9452083333333331,0.9340887639868327,0.9660683989641929,0.9559392287605071,83.0,42.0,0.3091933399062251,0.0011271064593216,0.8628742643456749,0.4616249051372912
STAGGER1,gradual,nonuniform,30,20,0.9833114569660603,0.9676911604034295,0.978333333333333,0.9723747576542192,0.9860255379944638,0.9820773353273946,83.0,42.0,0.3091933399062251,0.0011271064593216,0.8628742643456749,0.4616249051372912
STAGGER1,gradual,nonuniform,30,50,0.9933433339583722,0.9890353356742483,0.9874999999999998,0.9888941640043158,0.9953120814358423,0.9916793674212188,75.0,48.0,0.2267942334602636,0.0012156234824321,0.6664717289875649,0.128818709021166
STAGGER1,gradual,nonuniform,30,100,0.995624726545409,0.9916891719217299,0.9939583333333332,0.9927166787261867,0.9964282525225464,0.995147934208433,60.0,25.0,0.0204731114609854,0.0011574154273749,0.744137583684386,1.1390719735002368
STAGGER1,gradual,nonuniform,50,5,0.9284955309706856,0.9120254942259798,0.9484967964745593,0.930396564247322,0.9073634204275534,0.9280933848143804,83.0,42.0,0.3091933399062251,0.0011271064593216,0.8628742643456749,0.4616249051372912
STAGGER1,gradual,nonuniform,50,10,0.9579661228826801,0.9403859552103992,0.9771860623202899,0.9587821527245765,0.9380547568446055,0.957757410371734,83.0,42.0,0.3091933399062251,0.0011271064593216,0.8628742643456749,0.4616249051372912
STAGGER1,gradual,nonuniform,50,20,0.9789986874179635,0.9705231129232771,0.9880617577197148,0.9791698632604342,0.97,0.9789634135050556,83.0,42.0,0.3091933399062251,0.0011271064593216,0.8628742643456749,0.4616249051372912
STAGGER1,gradual,nonuniform,50,50,0.9917182323895242,0.9914925558533263,0.9920625000000001,0.991721605458247,0.9914989373671708,0.9917180915203407,83.0,42.0,0.3091933399062251,0.0011271064593216,0.8628742643456749,0.4616249051372912
STAGGER1,gradual,nonuniform,50,100,0.9941558847427963,0.9936317662235378,0.994625,0.9941604519115289,0.993624203025378,0.9941553630648987,54.0,23.0,0.7519789048430974,0.001288030453178,0.729523714119106,0.8614726642600871
STAGGER1,gradual,uniform,1,5,0.9716232264516531,0.0746820467317359,0.15624999999999895,0.1001522433501206,0.9794810278426667,0.38940535295049794,92.0,8.0,0.3355125667385895,0.0038791551563567,0.9521921760997948,1.829188539910996
STAGGER1,gradual,uniform,1,10,0.9853428339271204,0.1968249870934421,0.1874999999999988,0.18873869940976984,0.9929919818170339,0.43133497284086175,83.0,42.0,0.3091933399062251,0.0011271064593216,0.8628742643456749,0.4616249051372912
STAGGER1,gradual,uniform,1,20,0.987624226514157,0.3488843813387394,0.2937499999999982,0.3205259913699574,0.9941599848475281,0.5407192886334065,83.0,42.0,0.3091933399062251,0.0011271064593216,0.8628742643456749,0.4616249051372912
STAGGER1,gradual,uniform,1,50,0.9911244452778296,0.6085655917116518,0.33437499999999787,0.4265674159120953,0.9977586968874297,0.5775513841891871,90.0,48.0,0.1234939574564642,0.0016279631209593,1.4377973923825902,1.3752386206606315
STAGGER1,gradual,uniform,1,100,0.9936558534908431,0.7739890811510983,0.4999999999999969,0.6136773875938678,0.99854788812425,0.7066602030117068,79.0,47.0,0.6171273120029617,0.0012116475782585,0.4787499870929471,1.2182971153095623
STAGGER1,gradual,uniform,10,5,0.924651540721295,0.664208450411844,0.5090624999999998,0.5742760389069752,0.9716994235710813,0.7035857046964461,83.0,42.0,0.3091933399062251,0.0011271064593216,0.8628742643456749,0.4616249051372912
STAGGER1,gradual,uniform,10,10,0.953528345521595,0.8241661898051912,0.6756249999999997,0.7449603375176617,0.9848947843600251,0.8168231951305184,83.0,42.0,0.3091933399062251,0.0011271064593216,0.8628742643456749,0.4616249051372912
STAGGER1,gradual,uniform,10,20,0.9790611913244576,0.9514466750618896,0.8299999999999995,0.8882587820967334,0.9952774498229042,0.9083127357209109,83.0,42.0,0.3091933399062251,0.0011271064593216,0.8628742643456749,0.4616249051372912
STAGGER1,gradual,uniform,10,50,0.9930933183323958,0.9754709122043776,0.9549999999999994,0.9651912865236274,0.9973262032085559,0.9759844571677162,50.0,47.0,0.5045948634910076,0.0011897073288624,1.324910554708328,1.1443548695961854
STAGGER1,gradual,uniform,10,100,0.995249703106444,0.9783431094577841,0.9743749999999994,0.9762648252179762,0.9976040002777968,0.9860411960449043,83.0,42.0,0.3091933399062251,0.0011271064593216,0.8628742643456749,0.4616249051372912
STAGGER1,gradual,uniform,30,5,0.9305269079317455,0.8988025324229796,0.8681249999999998,0.8832678284816692,0.9587016697919456,0.9122768125012113,79.0,47.0,0.6171273120029617,0.0012116475782585,0.4787499870929471,1.2182971153095623
STAGGER1,gradual,uniform,30,10,0.9638727420463777,0.9372564106699983,0.9408333333333332,0.9399846038137292,0.9731672470756316,0.9567788808404353,79.0,47.0,0.6171273120029617,0.0012116475782585,0.4787499870929471,1.2182971153095623
STAGGER1,gradual,uniform,30,20,0.9862803925245327,0.9770003020396252,0.9771851340557058,0.9770623428472702,0.990133047593535,0.9840661646416499,83.0,42.0,0.3091933399062251,0.0011271064593216,0.8628742643456749,0.4616249051372912
STAGGER1,gradual,uniform,30,50,0.993218326145384,0.9875544444650964,0.9899999999999998,0.9887195596488381,0.9946423787838198,0.9921318460343167,55.0,27.0,0.3004961585408714,0.0011345140800661,0.9433629867917858,1.986660641821224
STAGGER1,gradual,uniform,30,100,0.9958122382648914,0.9916969374410123,0.9941666666666664,0.9930259077193747,0.9964284119755589,0.9954007323053478,60.0,25.0,0.0204731114609854,0.0011574154273749,0.744137583684386,1.1390719735002368
STAGGER1,gradual,uniform,50,5,0.9392462028876802,0.9236051565457961,0.952625,0.9399463394890977,0.9208026003250405,0.9391494968377412,79.0,47.0,0.6171273120029617,0.0012116475782585,0.4787499870929471,1.2182971153095623
STAGGER1,gradual,uniform,50,10,0.961185074067129,0.9489429561242271,0.9759359841855231,0.9618412160062576,0.9477467417802226,0.9610591082396309,79.0,47.0,0.6171273120029617,0.0012116475782585,0.4787499870929471,1.2182971153095623
STAGGER1,gradual,uniform,50,20,0.9773423338958684,0.9771713905200112,0.9786861717089637,0.9775103113262857,0.97718464808101,0.9773137936323482,85.0,36.0,0.64799454010951,0.0041402936349882,0.1553134027904915,1.1480407764301883
STAGGER1,gradual,uniform,50,50,0.9911244452778297,0.9912510930666282,0.9906874999999999,0.9911267019316942,0.991249453056632,0.9911243663985828,85.0,36.0,0.64799454010951,0.0041402936349882,0.1553134027904915,1.1480407764301883
STAGGER1,gradual,uniform,50,100,0.9949684355272204,0.9955566054634556,0.9941875,0.9949645196676689,0.9955619452431553,0.9949679142812518,77.0,40.0,0.0407727938854004,0.0013930827699614,0.9247581312399284,1.5290440543531054
STAGGER2,abrupt,nonuniform,1,5,0.972810800675042,0.0417234664070105,0.0718749999999995,0.05310897435849275,0.9817538986047096,0.26565849596972646,83.0,42.0,0.3091933399062251,0.0011271064593216,0.8628742643456749,0.4616249051372912
STAGGER2,abrupt,nonuniform,1,10,0.9810613163322706,0.07587650444793245,0.0812499999999994,0.0780322059305313,0.9904981375086811,0.2840792139230258,75.0,48.0,0.2267942334602636,0.0012156234824321,0.6664717289875649,0.128818709021166
